# CSV-File created with merge-csv.com
# -----------------------------------------------------------

numDoc,controle,autor,matricula,dataPronunciamento,resumo,legislatura,dataSessao
000000076,47030,DEPUTADO CÁSSIO SOARES,18848,2021-11-11 10:00:00,"Parabeniza Joice Vitória Leão Morais, aluna de escola pública do
Município de Claraval, pela descoberta de asteroide, reconhecida pela
National Aeronautics and Space Administration - Nasa.",19,2021-11-11 10:00:00
000000077,47031,DEPUTADO DELEGADO HELI GRILO,26150,2021-11-11 10:00:00,"Agradece a presença de policiais penais para acompanhar a votação da
proposta de emenda à Constituição que altera os arts. 31, 61, 65, 134 e
137 da Constituição do Estado e acrescenta dispositivos ao Ato das
Disposições Constitucionais Transitórias (que dispõe sobre a Polícia
Penal e o Departamento Penitenciário - Depen). Informa que não houve
quórum para a votação, a qual deverá ocorrer na próxima semana.",19,2021-11-11 10:00:00
000000078,47032,DEPUTADO PROFESSOR CLEITON,26119,2021-11-11 10:00:00,"Elogia o deputado Delegado Heli Grilo pela iniciativa da proposta de
emenda à Constituição que altera os arts. 31, 61, 65, 134 e 137 da
Constituição do Estado e acrescenta dispositivos ao Ato das Disposições
Constitucionais Transitórias (que dispõe sobre a Polícia Penal e o
Departamento Penitenciário - Depen).",19,2021-11-11 10:00:00
000000083,47008,DEPUTADO SARGENTO RODRIGUES,9673,2021-11-10 10:00:00,"Critica o governador Romeu Zema por ter cancelado o pagamento de duas
parcelas da recomposição salarial dos servidores da segurança pública.",19,2021-11-10 10:00:00
000000084,47009,DEPUTADO GUILHERME DA CUNHA,26134,2021-11-10 10:00:00,"Defende a manutenção do veto parcial à proposição de lei que dispõe
sobre a prestação de serviço fretado de transporte rodoviário
intermunicipal e metropolitano de pessoas.",19,2021-11-10 10:00:00
000000085,47010,DEPUTADO BARTÔ,26144,2021-11-10 10:00:00,"Defende a manutenção do veto parcial à proposição de lei que dispõe
sobre a prestação de serviço fretado de transporte rodoviário
intermunicipal e metropolitano de pessoas.",19,2021-11-10 10:00:00
000000086,47011,DEPUTADO CELINHO SINTROCEL,18849,2021-11-10 10:00:00,"Defende a rejeição do veto parcial à proposição de lei que dispõe sobre
a prestação de serviço fretado de transporte rodoviário intermunicipal e
metropolitano de pessoas.",19,2021-11-10 10:00:00
000000087,47012,DEPUTADO ARNALDO SILVA,22514,2021-11-10 10:00:00,"Defende a rejeição do veto parcial à proposição de lei que dispõe sobre
a prestação de serviço fretado de transporte rodoviário intermunicipal e
metropolitano de pessoas.",19,2021-11-10 10:00:00
000000088,47013,DEPUTADO ALENCAR DA SILVEIRA JR.,7752,2021-11-10 10:00:00,"Presta esclarecimentos sobre o projeto de lei que dispõe sobre a
prestação de serviço fretado de transporte rodoviário intermunicipal e
metropolitano de pessoas.",19,2021-11-10 10:00:00
000000089,47014,DEPUTADO ZÉ REIS,26139,2021-11-10 10:00:00,"Defende a manutenção do veto parcial à proposição de lei que dispõe
sobre a prestação de serviço fretado de transporte rodoviário
intermunicipal e metropolitano de pessoas.",19,2021-11-10 10:00:00
